referrer,views_total,views_unique
pub.towardsai.net,115,15
petervanlunteren.github.io,67,16
saul.cpsc.ucalgary.ca,50,9
Google,46,21
github.com,35,16
wildlabs.net,8,6
addaxdatascience.com,7,3
Bing,6,3
towardsai.net,4,1
statics.teams.cdn.office.net,2,2
