referrer,views_total,views_unique
github.com,124,17
Google,42,16
saul.cpsc.ucalgary.ca,21,13
Bing,3,3
petervanlunteren.github.io,3,2
wildlabs.net,3,1
lila.science,1,1
cdn.iframe.ly,1,1
