referrer,views_total,views_unique
Google,134,15
saul.cpsc.ucalgary.ca,68,8
Bing,60,9
towardsai.net,51,7
addaxdatascience.com,32,7
github.com,28,9
statics.teams.cdn.office.net,9,1
petervanlunteren.github.io,4,1
wildlabs.net,3,3
pub.towardsai.net,1,1
