url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,169,63
/PetervanLunteren/EcoAssist/blob/main/MacOS_Linux_install_EcoAssist.command,34,1
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,22,12
/PetervanLunteren/EcoAssist/blob/main/README.md,19,11
/PetervanLunteren/EcoAssist/edit/main/MacOS_Linux_install_EcoAssist.command,13,1
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,7,4
/PetervanLunteren/EcoAssist/blob/main/imgs/users.jpg,6,6
/PetervanLunteren/EcoAssist/releases/tag/v3.0,5,4
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,4,4
/PetervanLunteren/EcoAssist/commits/main,4,2
