referrer,views_total,views_unique
Google,132,28
github.com,88,14
addaxdatascience.com,88,13
saul.cpsc.ucalgary.ca,31,11
Bing,27,7
towardsai.net,23,2
nl.search.yahoo.com,21,1
statics.teams.cdn.office.net,19,3
DuckDuckGo,18,2
pub.towardsai.net,6,2
