referrer,views_total,views_unique
Google,191,35
github.com,94,22
addaxdatascience.com,78,22
yandex.ru,13,5
Bing,11,1
sogou.com,5,1
wildlabs.net,4,1
towardsai.net,3,2
web.telegram.org,2,1
agentmorris.github.io,1,1
