referrer,views_total,views_unique
Google,53,26
saul.cpsc.ucalgary.ca,30,6
github.com,29,17
petervanlunteren.github.io,21,5
towardsai.net,10,4
Bing,9,5
addaxdatascience.com,6,3
experiment.com,4,2
pub.towardsai.net,3,2
DuckDuckGo,3,2
