referrer,views_total,views_unique
github.com,172,16
Google,43,19
saul.cpsc.ucalgary.ca,22,13
Bing,3,3
petervanlunteren.github.io,3,2
lila.science,1,1
mail.google.com,1,1
cdn.iframe.ly,1,1
