referrer,views_total,views_unique
github.com,34,9
Google,33,21
saul.cpsc.ucalgary.ca,19,7
petervanlunteren.github.io,7,5
Bing,4,4
wildlabs.net,3,3
statics.teams.cdn.office.net,1,1
