referrer,views_total,views_unique
addaxdatascience.com,183,31
Google,167,41
github.com,86,30
Bing,24,6
DuckDuckGo,12,2
pub.towardsai.net,9,1
wildlabs.net,8,4
timelapse.ucalgary.ca,2,1
Baidu,2,1
agentmorris.github.io,1,1
