referrer,views_total,views_unique
Google,224,34
github.com,120,25
addaxdatascience.com,116,26
pub.towardsai.net,44,3
DuckDuckGo,32,5
saul.cpsc.ucalgary.ca,31,16
statics.teams.cdn.office.net,24,5
Bing,18,9
towardsai.net,14,1
nl.search.yahoo.com,13,1
