referrer,views_total,views_unique
Google,131,34
github.com,98,17
pub.towardsai.net,48,10
Bing,17,6
joss.theoj.org,17,5
wildlabs.net,14,11
saul.cpsc.ucalgary.ca,13,7
statics.teams.cdn.office.net,3,2
zenodo.org,2,1
petervanlunteren.github.io,2,1
