referrer,views_total,views_unique
github.com,86,19
pub.towardsai.net,82,6
petervanlunteren.github.io,50,10
Google,46,15
joss.theoj.org,22,11
linkedin.com,14,5
saul.cpsc.ucalgary.ca,11,6
towardsai-net.cdn.ampproject.org,11,2
zenodo.org,9,2
wildlabs.net,6,4
