referrer,views_total,views_unique
Google,87,39
petervanlunteren.github.io,52,14
github.com,44,17
saul.cpsc.ucalgary.ca,31,11
addaxdatascience.com,11,2
pub.towardsai.net,10,3
towardsai.net,4,2
DuckDuckGo,4,2
wildlabs.net,2,2
Bing,2,1
