referrer,views_total,views_unique
github.com,158,38
Google,93,36
addaxdatascience.com,57,16
Bing,15,5
wildlabs.net,10,6
towardsai.net,6,1
DuckDuckGo,4,2
yandex.ru,4,1
app.titan.email,4,1
agentmorris.github.io,2,2
