referrer,views_total,views_unique
addaxdatascience.com,176,39
Google,153,35
github.com,141,43
Bing,28,14
wildlabs.net,9,7
yandex.ru,4,1
Yahoo,3,2
agentmorris.github.io,2,2
DuckDuckGo,1,1
