referrer,views_total,views_unique
Google,83,16
github.com,53,10
towardsai.net,37,3
addaxdatascience.com,28,8
Bing,18,5
saul.cpsc.ucalgary.ca,9,4
wildlabs.net,3,3
petervanlunteren.github.io,2,1
cn.bing.com,2,1
smartparks.org,1,1
