referrer,views_total,views_unique
saul.cpsc.ucalgary.ca,112,22
addaxdatascience.com,111,19
Google,104,38
github.com,94,21
Bing,85,11
wildlabs.net,28,5
towardsai.net,10,1
joss.theoj.org,5,1
yandex.ru,4,1
DuckDuckGo,3,1
