referrer,views_total,views_unique
addaxdatascience.com,188,38
Google,177,34
github.com,130,39
Bing,38,17
wildlabs.net,12,9
Yahoo,3,2
DuckDuckGo,2,2
agentmorris.github.io,2,2
towardsai.net,2,1
