referrer,views_total,views_unique
github.com,28,7
wildlabs.net,9,4
Bing,5,4
saul.cpsc.ucalgary.ca,5,3
Google,4,3
cdn.iframe.ly,2,2
wefixit.syncromsp.com,1,1
cn.bing.com,1,1
