referrer,views_total,views_unique
Google,106,29
github.com,88,28
Bing,24,3
saul.cpsc.ucalgary.ca,16,9
upwork.com,8,1
cdn.iframe.ly,5,1
facebook.com,3,3
wildlabs.net,3,3
l.facebook.com,1,1
petervanlunteren.github.io,1,1
