url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,152,75
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,27,17
/PetervanLunteren/EcoAssist/blob/main/Windows_install_EcoAssist.bat,12,5
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,11,9
/PetervanLunteren/EcoAssist/issues,10,5
/PetervanLunteren/EcoAssist/find/main,8,3
/PetervanLunteren/EcoAssist/blob/main/README.md,7,7
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,7,5
/PetervanLunteren/EcoAssist/issues/3,7,5
/PetervanLunteren/EcoAssist/blob/main/imgs/users.jpg,5,4
