referrer,views_total,views_unique
github.com,118,48
Google,103,40
addaxdatascience.com,103,34
Bing,10,7
DuckDuckGo,10,5
pub.towardsai.net,8,2
lila.science,6,1
ecosia.org,2,2
usgs.gov,2,1
facebook.com,1,1
