referrer,views_total,views_unique
Google,120,43
github.com,60,31
addaxdatascience.com,48,26
pub.towardsai.net,25,2
DuckDuckGo,10,6
Bing,7,7
agentmorris.github.io,6,2
lila.science,3,1
usgs.gov,2,1
chatgpt.com,1,1
