time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-08 00:00:00+00:00,9,6,48,15
2023-03-09 00:00:00+00:00,12,8,57,14
2023-03-10 00:00:00+00:00,7,4,21,7
2023-03-11 00:00:00+00:00,3,3,8,2
2023-03-12 00:00:00+00:00,2,2,3,1
2023-03-13 00:00:00+00:00,6,6,10,7
2023-03-14 00:00:00+00:00,3,3,21,11
2023-03-15 00:00:00+00:00,4,3,35,14
2023-03-16 00:00:00+00:00,26,13,77,18
2023-03-17 00:00:00+00:00,6,4,32,8
2023-03-18 00:00:00+00:00,8,4,14,4
2023-03-19 00:00:00+00:00,8,3,12,6
2023-03-20 00:00:00+00:00,6,3,20,5
2023-03-21 00:00:00+00:00,10,6,47,19
