referrer,views_total,views_unique
Google,170,26
github.com,67,33
addaxdatascience.com,64,20
Bing,9,6
towardsai.net,6,2
DuckDuckGo,5,1
wildlabs.net,4,3
agentmorris.github.io,2,2
lila.science,2,2
note.youdao.com,2,1
