referrer,views_total,views_unique
Google,233,47
github.com,111,19
saul.cpsc.ucalgary.ca,87,13
addaxdatascience.com,56,15
Bing,16,4
pub.towardsai.net,16,3
towardsai.net,9,1
DuckDuckGo,7,5
wildlabs.net,6,3
support.myfwc.com,4,1
