referrer,views_total,views_unique
Google,157,30
github.com,113,17
addaxdatascience.com,46,19
DuckDuckGo,36,4
saul.cpsc.ucalgary.ca,28,11
Bing,23,9
nl.search.yahoo.com,21,1
statics.teams.cdn.office.net,20,4
towardsai.net,14,1
wildlabs.net,10,5
