referrer,views_total,views_unique
Google,87,39
pub.towardsai.net,83,10
github.com,62,19
wildlabs.net,34,19
saul.cpsc.ucalgary.ca,27,14
Bing,19,6
petervanlunteren.github.io,11,4
medium.com,8,1
mail.google.com,7,2
DuckDuckGo,5,1
