referrer,views_total,views_unique
Google,189,49
github.com,168,38
addaxdatascience.com,113,37
Bing,68,13
search.brave.com,36,2
yandex.ru,21,6
chatgpt.com,9,2
Yahoo,5,1
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,2
