referrer,views_total,views_unique
Google,155,46
github.com,141,31
addaxdatascience.com,96,34
Bing,43,10
search.brave.com,36,2
yandex.ru,4,2
wildlabs.net,3,3
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,2
towardsai.net,2,1
