time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-03 00:00:00+00:00,9.0,6.0,103,18
2025-02-04 00:00:00+00:00,20.0,6.0,123,23
2025-02-05 00:00:00+00:00,2.0,2.0,118,26
2025-02-06 00:00:00+00:00,8.0,5.0,88,26
2025-02-07 00:00:00+00:00,8.0,4.0,70,21
2025-02-08 00:00:00+00:00,8.0,6.0,26,10
2025-02-09 00:00:00+00:00,4.0,2.0,25,10
2025-02-10 00:00:00+00:00,36.0,18.0,175,36
2025-02-11 00:00:00+00:00,9.0,7.0,133,30
2025-02-12 00:00:00+00:00,17.0,11.0,183,22
2025-02-13 00:00:00+00:00,82.0,28.0,475,23
2025-02-14 00:00:00+00:00,34.0,18.0,245,18
2025-02-15 00:00:00+00:00,5.0,4.0,55,16
2025-02-16 00:00:00+00:00,,,13,6
