url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,142,67
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,28,14
/PetervanLunteren/EcoAssist/blob/main/README.md,15,7
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,12,10
/PetervanLunteren/EcoAssist/blob/main/Windows_install_EcoAssist.bat,10,5
/PetervanLunteren/EcoAssist/issues,10,5
/PetervanLunteren/EcoAssist/blob/main/imgs/users.jpg,7,7
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,7,5
/PetervanLunteren/EcoAssist/issues/3,6,4
/PetervanLunteren/EcoAssist/tree/main/imgs,5,2
