referrer,views_total,views_unique
Google,151,42
towardsai.net,59,3
saul.cpsc.ucalgary.ca,51,8
github.com,48,14
Bing,23,8
euc-onenote.officeapps.live.com,22,1
addaxdatascience.com,20,5
DuckDuckGo,8,2
ecosia.org,7,3
wildlabs.net,3,1
