time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-23 00:00:00+00:00,3.0,2.0,25,7
2023-09-24 00:00:00+00:00,3.0,3.0,22,5
2023-09-25 00:00:00+00:00,3.0,3.0,26,15
2023-09-26 00:00:00+00:00,12.0,9.0,59,12
2023-09-27 00:00:00+00:00,13.0,6.0,48,9
2023-09-28 00:00:00+00:00,9.0,8.0,73,15
2023-09-29 00:00:00+00:00,17.0,12.0,75,17
2023-09-30 00:00:00+00:00,1.0,1.0,16,6
2023-10-01 00:00:00+00:00,7.0,5.0,6,4
2023-10-02 00:00:00+00:00,8.0,8.0,36,10
2023-10-03 00:00:00+00:00,6.0,5.0,32,9
2023-10-04 00:00:00+00:00,9.0,7.0,40,8
2023-10-05 00:00:00+00:00,7.0,5.0,43,15
2023-10-06 00:00:00+00:00,,,23,6
