referrer,views_total,views_unique
Google,114,27
github.com,84,26
saul.cpsc.ucalgary.ca,36,12
Bing,25,7
petervanlunteren.github.io,8,5
wildlabs.net,3,3
cdn.iframe.ly,2,2
DuckDuckGo,2,1
ecosia.org,2,1
upwork.com,1,1
