referrer,views_total,views_unique
github.com,102,14
Google,66,29
pub.towardsai.net,42,8
wildlabs.net,14,13
Bing,14,5
saul.cpsc.ucalgary.ca,7,5
statics.teams.cdn.office.net,3,2
petervanlunteren.github.io,2,1
towardsai.net,2,1
instagram.com,1,1
