referrer,views_total,views_unique
Google,232,28
addaxdatascience.com,72,15
Bing,65,8
saul.cpsc.ucalgary.ca,61,17
github.com,35,13
towardsai.net,34,3
pub.towardsai.net,12,3
wildlabs.net,9,6
ecosia.org,9,1
cn.bing.com,2,1
