referrer,views_total,views_unique
Google,125,36
towardsai.net,68,4
github.com,54,16
saul.cpsc.ucalgary.ca,50,8
euc-onenote.officeapps.live.com,22,1
Bing,10,5
ecosia.org,7,3
DuckDuckGo,7,1
addaxdatascience.com,5,4
joss.theoj.org,3,2
