referrer,views_total,views_unique
addaxdatascience.com,234,27
Google,102,28
github.com,71,25
Bing,69,14
saul.cpsc.ucalgary.ca,2,1
wildlabs.net,2,1
healthycountryai.org,1,1
DuckDuckGo,1,1
