time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-26 00:00:00+00:00,12,9,59,12
2023-09-27 00:00:00+00:00,13,6,48,9
2023-09-28 00:00:00+00:00,9,8,73,15
2023-09-29 00:00:00+00:00,17,12,75,17
2023-09-30 00:00:00+00:00,1,1,16,6
2023-10-01 00:00:00+00:00,7,5,6,4
2023-10-02 00:00:00+00:00,8,8,36,10
2023-10-03 00:00:00+00:00,6,5,32,9
2023-10-04 00:00:00+00:00,9,7,40,8
2023-10-05 00:00:00+00:00,7,5,43,15
2023-10-06 00:00:00+00:00,1,1,24,7
2023-10-07 00:00:00+00:00,1,1,11,4
2023-10-08 00:00:00+00:00,1,1,7,6
2023-10-09 00:00:00+00:00,26,14,84,19
