referrer,views_total,views_unique
Google,180,31
github.com,176,32
addaxdatascience.com,97,23
wildlabs.net,15,2
Bing,11,7
saul.cpsc.ucalgary.ca,9,3
pub.towardsai.net,8,3
agentmorris.github.io,3,2
lila.science,3,2
DuckDuckGo,2,1
