referrer,views_total,views_unique
github.com,171,45
Google,126,35
addaxdatascience.com,75,29
Bing,32,10
wildlabs.net,6,4
towardsai.net,6,1
agentmorris.github.io,4,4
yandex.ru,4,1
Yahoo,3,2
cn.bing.com,2,1
