referrer,views_total,views_unique
github.com,76,14
Google,63,31
pub.towardsai.net,52,12
Bing,26,11
wildlabs.net,20,15
petervanlunteren.github.io,13,3
saul.cpsc.ucalgary.ca,8,6
statics.teams.cdn.office.net,3,1
DuckDuckGo,2,2
towardsai.net,2,1
