url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,224,88
/PetervanLunteren/EcoAssist/tree/main/markdown,85,4
/PetervanLunteren/EcoAssist/blob/main/markdown/debug_mode.md,71,9
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,70,5
/PetervanLunteren/EcoAssist/blob/main/markdown/install-from-zip/windows.md,62,12
/PetervanLunteren/EcoAssist/blob/main/README.md,50,10
/PetervanLunteren/EcoAssist/tree/main,31,5
/PetervanLunteren/EcoAssist/blob/main/install.bat,28,5
/PetervanLunteren/EcoAssist/blob/main/classification_utils/model_types/addax-yolov8/classify_detections.py,22,2
/PetervanLunteren/EcoAssist/edit/main/EcoAssist_GUI.py,22,1
