url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,324,90
/PetervanLunteren/EcoAssist/issues,71,14
/PetervanLunteren/EcoAssist/blob/main/install.bat,39,7
/PetervanLunteren/EcoAssist/blob/main/README.md,39,7
/PetervanLunteren/EcoAssist/blob/main/install.command,27,3
/PetervanLunteren/EcoAssist/issues/12,21,5
/PetervanLunteren/EcoAssist/edit/main/README.md,19,1
/PetervanLunteren/EcoAssist/issues/10,15,5
/PetervanLunteren/EcoAssist/issues/8,14,7
/PetervanLunteren/EcoAssist/stargazers,13,1
