referrer,views_total,views_unique
petervanlunteren.github.io,115,20
pub.towardsai.net,98,17
saul.cpsc.ucalgary.ca,58,13
Google,49,25
github.com,35,14
wildlabs.net,8,6
Bing,7,4
addaxdatascience.com,5,3
statics.teams.cdn.office.net,2,2
hansheng0512.medium.com,1,1
