referrer,views_total,views_unique
github.com,138,33
Google,96,30
addaxdatascience.com,68,19
wildlabs.net,20,5
Bing,20,3
Yahoo,12,2
agentmorris.github.io,7,6
DuckDuckGo,5,4
towardsai.net,4,1
saul.cpsc.ucalgary.ca,2,2
