referrer,views_total,views_unique
Google,135,48
pub.towardsai.net,82,16
github.com,80,21
petervanlunteren.github.io,74,19
saul.cpsc.ucalgary.ca,28,16
Bing,20,11
towardsai.net,14,4
DuckDuckGo,12,2
dmorris.net,6,1
wildlabs.net,5,3
