referrer,views_total,views_unique
Google,227,34
github.com,118,24
addaxdatascience.com,96,21
pub.towardsai.net,44,3
DuckDuckGo,39,6
saul.cpsc.ucalgary.ca,26,13
statics.teams.cdn.office.net,24,5
Bing,22,9
towardsai.net,14,1
nl.search.yahoo.com,13,1
