referrer,views_total,views_unique
Google,243,52
addaxdatascience.com,104,36
github.com,103,29
Bing,42,7
yandex.ru,19,1
wildlabs.net,9,3
ecosia.org,6,3
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,1
lila.science,2,1
