referrer,views_total,views_unique
addaxdatascience.com,226,22
Google,92,26
github.com,66,25
Bing,63,12
saul.cpsc.ucalgary.ca,2,1
wildlabs.net,2,1
healthycountryai.org,1,1
DuckDuckGo,1,1
