referrer,views_total,views_unique
Google,195,42
addaxdatascience.com,89,25
github.com,47,21
DuckDuckGo,36,2
Bing,29,10
statics.teams.cdn.office.net,9,4
wildlabs.net,6,4
partage.mnhn.fr,6,1
ecosia.org,5,2
pypi.org,1,1
