time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-27 00:00:00+00:00,3,3,5,4
2023-03-28 00:00:00+00:00,4,3,16,7
2023-03-29 00:00:00+00:00,7,4,7,4
2023-03-30 00:00:00+00:00,13,6,6,6
2023-03-31 00:00:00+00:00,4,4,8,5
2023-04-01 00:00:00+00:00,7,4,6,3
2023-04-02 00:00:00+00:00,41,14,98,3
2023-04-03 00:00:00+00:00,89,18,280,9
2023-04-04 00:00:00+00:00,14,11,76,21
2023-04-05 00:00:00+00:00,22,13,61,9
2023-04-06 00:00:00+00:00,19,9,61,15
2023-04-07 00:00:00+00:00,2,2,15,9
2023-04-08 00:00:00+00:00,3,3,1,1
2023-04-09 00:00:00+00:00,7,5,25,2
