time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-09 00:00:00+00:00,4,4,24,9
2023-09-10 00:00:00+00:00,19,14,81,7
2023-09-11 00:00:00+00:00,18,12,76,23
2023-09-12 00:00:00+00:00,7,6,118,25
2023-09-13 00:00:00+00:00,20,11,72,17
2023-09-14 00:00:00+00:00,30,17,96,27
2023-09-15 00:00:00+00:00,8,6,53,20
2023-09-16 00:00:00+00:00,6,4,27,5
2023-09-17 00:00:00+00:00,3,3,7,2
2023-09-18 00:00:00+00:00,13,10,49,12
2023-09-19 00:00:00+00:00,13,9,53,17
2023-09-20 00:00:00+00:00,4,3,65,18
2023-09-21 00:00:00+00:00,26,19,124,28
2023-09-22 00:00:00+00:00,10,5,101,27
