url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,108,53
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,16,8
/PetervanLunteren/EcoAssist/blob/main/README.md,8,8
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,6,5
/PetervanLunteren/EcoAssist/releases/tag/v2.2,6,5
/PetervanLunteren/EcoAssist/graphs/contributors,5,3
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,5,2
/PetervanLunteren/EcoAssist/issues/3,4,4
/PetervanLunteren/EcoAssist/blob/main/Windows_install_EcoAssist.bat,3,3
/PetervanLunteren/EcoAssist/tree/main/logfiles,3,3
