referrer,views_total,views_unique
Google,57,32
github.com,21,13
wildlabs.net,15,8
Bing,13,7
saul.cpsc.ucalgary.ca,10,6
DuckDuckGo,6,1
mail.google.com,4,1
joss.theoj.org,3,1
petervanlunteren.github.io,2,2
cclmportal.ca,2,1
