time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-03 00:00:00+00:00,1,1,16,2
2022-12-04 00:00:00+00:00,5,3,15,3
2022-12-05 00:00:00+00:00,6,5,21,10
2022-12-06 00:00:00+00:00,7,6,49,13
2022-12-07 00:00:00+00:00,8,5,15,6
2022-12-08 00:00:00+00:00,13,6,14,9
2022-12-09 00:00:00+00:00,3,3,28,6
2022-12-10 00:00:00+00:00,11,5,14,4
2022-12-11 00:00:00+00:00,11,6,5,4
2022-12-12 00:00:00+00:00,10,8,54,13
2022-12-13 00:00:00+00:00,8,6,18,7
2022-12-14 00:00:00+00:00,4,3,16,9
2022-12-15 00:00:00+00:00,2,2,29,9
2022-12-16 00:00:00+00:00,9,4,25,13
