url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,41,26
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,4,3
/PetervanLunteren/EcoAssist/releases/tag/v2.1,3,2
/PetervanLunteren/EcoAssist/blob/main/README.md,2,2
/PetervanLunteren/EcoAssist/blob/main/MacOS_Linux_uninstall_EcoAssist.command,2,1
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,1,1
/PetervanLunteren/EcoAssist/blob/main/MacOS_Linux_install_EcoAssist.command,1,1
/PetervanLunteren/EcoAssist/blob/main/Windows_install_EcoAssist.bat,1,1
/PetervanLunteren/EcoAssist/blob/main/Windows_uninstall_EcoAssist.bat,1,1
/PetervanLunteren/EcoAssist/issues,1,1
