referrer,views_total,views_unique
github.com,69,17
Google,62,32
pub.towardsai.net,54,12
Bing,34,15
wildlabs.net,21,16
petervanlunteren.github.io,14,4
saul.cpsc.ucalgary.ca,8,6
towardsai.net,3,2
statics.teams.cdn.office.net,3,1
com.linkedin.android,2,2
