referrer,views_total,views_unique
Google,117,45
github.com,71,21
saul.cpsc.ucalgary.ca,53,15
petervanlunteren.github.io,48,14
addaxdatascience.com,11,2
towardsai.net,8,4
pub.towardsai.net,4,1
Bing,3,2
wildlabs.net,2,2
DuckDuckGo,2,1
