referrer,views_total,views_unique
Google,155,52
saul.cpsc.ucalgary.ca,67,12
github.com,65,22
petervanlunteren.github.io,49,13
towardsai.net,12,5
Bing,9,3
pub.towardsai.net,6,2
statics.teams.cdn.office.net,5,4
experiment.com,2,1
DuckDuckGo,2,1
