time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-31 00:00:00+00:00,4,3,40,11
2025-01-01 00:00:00+00:00,8,4,28,5
2025-01-02 00:00:00+00:00,4,3,18,7
2025-01-03 00:00:00+00:00,4,4,15,10
2025-01-04 00:00:00+00:00,9,8,18,6
2025-01-05 00:00:00+00:00,5,4,26,9
2025-01-06 00:00:00+00:00,2,2,64,19
2025-01-07 00:00:00+00:00,5,4,19,13
2025-01-08 00:00:00+00:00,9,5,66,25
2025-01-09 00:00:00+00:00,14,10,47,23
2025-01-10 00:00:00+00:00,12,7,76,18
2025-01-11 00:00:00+00:00,1,1,5,3
2025-01-12 00:00:00+00:00,7,5,109,12
2025-01-13 00:00:00+00:00,10,5,51,21
