referrer,views_total,views_unique
github.com,131,32
Google,102,34
addaxdatascience.com,70,20
wildlabs.net,26,5
Bing,24,4
Yahoo,12,2
agentmorris.github.io,8,7
DuckDuckGo,5,4
towardsai.net,4,1
saul.cpsc.ucalgary.ca,2,2
